id,tick,player_id,position_x,position_y,position_z,angle,hp,armor
1,280064,5,-628,1442,-114,26,12,58
1,280064,8,225,1507,1,65,35,80
1,280064,2,-644,2285,-118,290,100,100
1,280064,3,20,1428,0,66,100,48
1,280064,4,711,2393,127,350,72,100
1,280320,8,273,1683,46,57,35,80
1,280320,3,383,1385,0,80,100,48
1,280320,5,-483,1531,-124,27,12,58
1,280320,4,989,2593,95,228,72,100
1,280320,2,-552,2311,-114,281,100,100
1,280576,5,-489,1582,-123,351,12,58
1,280576,2,-487,2305,-113,276,100,100
1,280576,3,479,1497,0,182,100,48
1,280576,4,1160,2543,96,274,72,100
1,280576,8,349,1740,85,62,35,80
1,280832,3,383,1480,1,84,100,48
1,280832,8,387,1601,3,75,35,80
1,280832,5,-489,1548,-123,22,12,58
1,280832,2,-441,2257,-117,272,100,100
1,280832,4,1193,2595,96,261,72,100
1,281088,3,489,1551,1,112,100,48
1,281088,4,1192,2673,95,222,72,100
1,281088,2,-442,2080,-128,274,100,100
1,281088,5,-489,1542,-123,25,12,58
1,281088,8,288,1628,12,62,35,80
1,281344,2,-480,1979,-123,281,100,100
1,281344,3,448,1482,1,86,100,48
1,281344,4,1202,2652,96,249,72,100
1,281344,8,469,1597,2,359,35,80
1,281344,5,-529,1411,-111,55,12,58
1,281600,4,1187,2579,96,224,72,100
1,281600,2,-501,1886,-122,292,100,100
1,281600,3,457,1515,1,85,100,48
1,281600,8,489,1600,1,132,35,80
1,281600,5,-567,1334,-108,58,12,58
1,281856,8,241,1476,0,65,35,80
1,281856,2,-483,1732,-122,308,100,100
1,281856,3,361,1659,37,68,100,48
1,281856,4,1189,2606,96,211,72,100
1,281856,5,-562,1334,-108,59,12,58
1,282112,2,-493,1801,-121,298,100,100
1,282112,5,-562,1334,-108,59,12,58
1,282112,3,380,1669,46,259,100,48
1,282112,4,1189,2605,96,205,72,100
1,282112,8,98,1434,0,176,35,80
1,282368,4,1198,2592,96,202,72,100
1,282368,8,-99,1338,0,140,35,80
1,282368,5,-562,1334,-108,59,12,58
1,282368,2,-471,1695,-123,310,100,100
1,282368,3,335,1490,1,66,100,48
1,282624,8,-213,1195,54,110,35,80
1,282624,5,-603,1353,-110,50,12,58
1,282624,3,373,1781,103,60,100,48
1,282624,4,1167,2589,96,206,72,100
1,282880,5,-692,1342,-109,61,12,58
1,282880,3,327,1758,92,64,100,48
1,282880,4,834,2379,-23,203,72,100
1,282880,8,-485,1369,-110,88,35,80
1,283136,5,-1077,1305,-69,244,12,58
1,283136,3,333,1973,97,23,100,48
1,283136,4,790,2365,-32,193,72,100
1,283136,8,-307,1341,-122,91,35,80
1,283392,4,746,2221,-55,185,72,100
1,283392,5,-1316,1060,37,150,12,58
1,283392,3,355,1769,96,263,100,48
1,283392,8,-610,1404,-113,181,35,80
1,283648,3,68,1468,41,193,100,48
1,283648,4,564,2216,-110,194,72,100
1,283648,8,-1071,1318,-111,263,35,80
1,283648,5,-1768,1227,71,149,12,58
1,283904,4,374,2297,-118,204,72,100
1,283904,8,-1437,1166,35,162,35,80
1,283904,5,-1963,1624,32,62,12,58
1,283904,3,-123,1504,0,270,100,48
1,284160,5,-1959,1763,32,40,12,58
1,284160,8,-1886,1322,33,124,35,80
1,284160,4,171,2288,-118,211,72,100
1,284160,3,-22,1562,1,336,100,48
1,284416,3,-47,1581,2,259,100,48
1,284416,4,3,2216,-129,217,72,100
1,284416,5,-1913,1854,8,343,12,58
1,284416,8,-2001,1731,31,50,35,80
1,284672,8,-1903,2175,-2,14,35,80
1,284672,3,-87,1581,2,338,100,48
1,284672,4,-61,2278,-127,227,72,100
1,284672,5,-1580,2018,-2,68,12,58
1,284928,5,-1471,2126,0,90,12,58
1,284928,3,18,1581,1,243,100,48
1,284928,8,-1500,2453,0,41,35,80
1,284928,4,17,2201,-129,235,72,100
1,285184,4,159,2324,-118,344,72,100
1,285184,8,-1366,2565,4,72,35,80
1,285184,5,-1484,2138,0,70,12,58
1,285184,3,47,1581,1,240,100,48
1,285440,3,-25,1506,0,8,100,48
1,285440,4,320,2447,-120,214,72,100
1,285440,5,-1692,2192,-3,51,12,58
1,285440,8,-1369,2564,4,152,35,80
1,285696,8,-1667,2648,7,263,35,80
1,285696,4,401,2472,-119,213,72,100
1,285696,5,-1881,2303,3,350,12,58
1,285696,3,147,1378,0,64,100,48
1,285952,3,374,1373,0,73,100,48
1,285952,4,423,2486,-119,213,72,100
1,285952,8,-1813,2635,33,88,35,80
1,285952,5,-2001,2365,5,22,12,58
1,286208,5,-2053,2409,13,69,12,58
1,286208,3,207,1380,0,66,100,48
1,286208,4,448,2503,-110,213,72,100
1,286208,8,-1914,2847,85,130,35,80
1,286464,8,-1998,3016,73,311,35,80
1,286464,3,-11,1348,0,198,100,48
1,286464,4,487,2525,-106,213,72,100
1,286464,5,-2090,2363,8,346,12,58
1,286720,3,-194,1264,0,117,100,48
1,286720,8,-2078,2941,34,340,35,80
1,286720,5,-1919,2371,5,346,12,58
1,286720,4,487,2525,-106,213,72,100
1,286976,5,-1940,2274,0,356,12,58
1,286976,3,-164,1061,0,270,100,48
1,286976,4,487,2525,-106,213,72,100
1,286976,8,-2080,3072,34,277,35,80
1,287232,3,-149,840,1,272,100,48
1,287232,4,487,2525,-106,213,72,100
1,287232,5,-1682,2120,-6,11,12,58
1,287232,8,-2071,3117,35,274,35,80
1,287488,3,-159,617,1,309,100,48
1,287488,5,-1543,2478,1,71,12,58
1,287488,8,-2076,3117,35,274,35,80
1,287488,4,487,2525,-106,213,72,100
1,287744,8,-2085,3116,35,275,35,80
1,287744,4,487,2525,-106,213,72,100
1,287744,5,-1374,2670,125,5,12,58
1,287744,3,-59,442,0,339,100,48
1,288000,5,-1004,2512,-3,348,12,58
1,288000,3,153,392,0,271,100,48
1,288000,4,487,2525,-106,213,72,100
1,288000,8,-2086,3116,35,275,35,80
1,288256,8,-2082,3076,34,275,35,80
1,288256,3,372,350,1,249,100,48
1,288256,4,487,2525,-106,213,72,100
1,288256,5,-531,2401,-96,271,12,58
1,288512,8,-2065,2926,33,252,35,80
1,288512,3,513,215,2,53,100,48
1,288512,4,487,2492,-112,209,72,100
1,288512,5,-264,2122,-126,356,12,58
1,288768,4,455,2496,-110,213,72,100
1,288768,3,662,307,0,92,100,48
1,288768,8,-1856,2810,78,350,35,80
1,289024,4,383,2477,-119,215,72,100
1,289024,8,-1441,2642,113,351,35,80
1,289024,3,637,560,0,99,100,48
1,289280,4,298,2487,-120,226,72,100
1,289280,8,-1144,2546,46,342,35,80
1,289280,3,896,883,0,34,100,48
1,289536,8,-850,2329,-81,352,35,80
1,289536,4,467,2399,-118,201,72,100
1,289536,3,1293,1173,1,91,100,48
1,289792,4,427,2409,-119,204,72,100
1,289792,8,-710,2202,-118,2,35,80
1,289792,3,1542,1566,1,122,100,48
1,290048,8,-547,2027,-118,16,35,80
1,290048,3,1602,1974,-1,164,100,48
1,290048,4,452,2389,-119,195,72,100
1,290304,3,1367,2269,4,178,100,48
1,290304,8,-454,1688,-124,292,35,80
1,290304,4,473,2338,-118,200,72,100
1,290560,3,1101,2283,15,179,100,48
1,290560,4,465,2351,-118,192,72,100
1,290560,8,-334,1238,-69,96,35,80
1,290816,3,773,2157,-53,151,100,48
1,290816,4,467,2372,-119,200,72,100
1,290816,8,-385,1190,-104,91,34,79
1,291072,3,540,2212,-117,121,100,48
1,291072,8,-401,1287,-121,39,34,79
1,291328,6,258,2480,-121,292,100,0
1,291328,10,182,2439,-120,356,100,0
1,291328,4,334,2433,-120,230,100,0
1,291328,7,-493,-808,108,111,100,0
1,291328,12,-657,-755,119,207,100,0
1,291328,2,351,2352,-120,202,100,0
1,291328,3,-332,-754,78,212,100,48
1,291328,5,-1181,-754,120,41,100,0
1,291328,8,-1015,-808,116,183,100,79
1,291328,9,160,2369,-119,23,100,0
1,291584,9,160,2369,-119,0,100,0
1,291584,5,-1181,-754,120,346,100,100
1,291584,2,351,2352,-120,166,100,0
1,291584,7,-493,-808,108,24,100,0
1,291584,8,-1015,-808,116,5,100,79
1,291584,12,-657,-755,119,355,100,0
1,291584,6,258,2480,-121,229,100,0
1,291584,10,182,2439,-120,356,100,0
1,291584,3,-332,-754,78,197,100,48
1,291584,4,334,2433,-120,230,100,0
1,291840,7,-493,-808,108,24,100,0
1,291840,9,160,2369,-119,41,100,0
1,291840,2,351,2352,-120,166,100,0
1,291840,4,334,2433,-120,230,100,0
1,291840,3,-332,-754,78,197,100,48
1,291840,5,-1181,-754,120,347,100,100
1,291840,6,258,2480,-121,229,100,0
1,291840,10,182,2439,-120,341,100,0
1,291840,8,-1015,-808,116,5,100,79
1,291840,12,-657,-755,119,354,100,100
1,292096,10,182,2439,-120,329,100,0
1,292096,5,-1181,-754,120,347,100,100
1,292096,6,258,2480,-121,230,100,0
1,292096,3,-332,-754,78,197,100,48
1,292096,7,-493,-808,108,24,100,100
1,292096,8,-1015,-808,116,5,100,79
1,292096,9,160,2369,-119,3,100,0
1,292096,12,-657,-755,119,354,100,100
1,292096,2,351,2352,-120,168,100,0
1,292096,4,334,2433,-120,230,100,0
1,292352,4,334,2433,-120,227,100,0
1,292352,12,-657,-755,119,354,100,100
1,292352,2,351,2352,-120,326,100,0
1,292352,5,-1181,-754,120,347,100,100
1,292352,6,258,2480,-121,319,100,0
1,292352,10,182,2439,-120,326,100,0
1,292352,7,-493,-808,108,23,100,100
1,292352,8,-1015,-808,116,8,100,79
1,292352,9,160,2369,-119,22,100,0
1,292352,3,-332,-754,78,197,100,48
1,292608,12,-657,-755,119,354,100,100
1,292608,2,351,2352,-120,326,100,0
1,292608,5,-1181,-754,120,357,100,100
1,292608,9,160,2369,-119,238,100,0
1,292608,8,-1015,-808,116,6,100,79
1,292608,3,-332,-754,78,25,100,48
1,292608,4,334,2433,-120,219,100,0
1,292608,6,258,2480,-121,318,100,0
1,292608,10,182,2439,-120,325,100,0
1,292608,7,-493,-808,108,23,100,100
1,292864,7,-493,-808,108,22,100,100
1,292864,8,-1015,-808,116,7,100,79
1,292864,9,160,2369,-119,232,100,0
1,292864,5,-1181,-754,120,118,100,100
1,292864,6,258,2480,-121,235,100,0
1,292864,10,182,2439,-120,325,100,100
1,292864,12,-657,-755,119,350,100,100
1,292864,2,351,2352,-120,326,100,0
1,292864,3,-332,-754,78,24,100,48
1,292864,4,334,2433,-120,219,100,0
1,293120,5,-1181,-754,120,118,100,100
1,293120,7,-493,-808,108,20,100,100
1,293120,9,160,2369,-119,232,100,0
1,293120,12,-657,-755,119,317,100,100
1,293120,6,258,2480,-121,312,100,0
1,293120,10,182,2439,-120,325,100,100
1,293120,4,334,2433,-120,172,100,0
1,293120,8,-1015,-808,116,7,100,79
1,293120,2,351,2352,-120,326,100,0
1,293120,3,-332,-754,78,24,100,48
1,293376,9,160,2369,-119,231,100,0
1,293376,12,-657,-755,119,13,100,100
1,293376,10,182,2439,-120,325,100,100
1,293376,5,-1181,-754,120,358,100,100
1,293376,6,258,2480,-121,313,100,0
1,293376,4,334,2433,-120,187,100,0
1,293376,8,-1015,-808,116,6,100,79
1,293376,3,-332,-754,78,25,100,48
1,293376,7,-493,-808,108,20,100,100
1,293376,2,351,2352,-120,326,100,0
1,293632,4,334,2433,-120,316,100,0
1,293632,5,-1181,-754,120,117,100,100
1,293632,6,258,2480,-121,314,100,0
1,293632,9,160,2369,-119,210,100,0
1,293632,12,-657,-755,119,9,100,100
1,293632,2,351,2352,-120,326,100,0
1,293632,3,-332,-754,78,26,100,48
1,293632,7,-493,-808,108,20,100,100
1,293632,10,182,2439,-120,325,100,100
1,293632,8,-1015,-808,116,7,100,79
1,293888,10,175,2407,-120,257,100,100
1,293888,5,-1196,-723,122,116,100,100
1,293888,2,380,2333,-119,326,100,0
1,293888,3,-300,-739,72,25,100,48
1,293888,4,351,2406,-120,316,100,100
1,293888,9,147,2351,-118,214,100,0
1,293888,6,281,2457,-121,314,100,0
1,293888,8,-980,-804,115,8,100,79
1,293888,12,-625,-750,120,9,100,100
1,293888,7,-460,-795,102,20,100,100
1,294144,4,769,2195,-51,350,100,100
1,294144,8,-532,-712,124,86,100,79
1,294144,12,-143,-660,90,37,100,100
1,294144,10,-140,2125,-126,260,100,100
1,294144,5,-1405,-275,130,109,100,100
1,294144,6,678,2195,-78,350,100,0
1,294144,3,91,-468,2,55,100,48
1,294144,7,5,-705,9,54,100,100
1,294144,9,-219,2073,-126,214,100,0
1,294144,2,844,2189,-30,345,100,0
1,294400,8,-493,-697,120,89,100,79
1,294400,12,124,-305,0,35,100,100
1,294400,6,1170,2117,1,297,100,0
1,294400,4,1244,2079,0,300,100,100
1,294400,2,1294,2018,1,198,100,0
1,294400,3,382,-72,-4,56,100,48
1,294400,7,197,-276,6,42,100,100
1,294400,9,-411,1685,-126,267,100,0
1,294400,10,-340,1809,-119,260,100,100
1,294400,5,-1547,174,2,102,100,100
1,294656,6,1424,1730,-7,151,100,0
1,294656,3,667,329,0,94,100,48
1,294656,7,406,109,-2,14,100,100
1,294656,9,-553,1932,-118,121,28,0
1,294656,12,116,-276,6,36,100,100
1,294656,2,1318,1530,1,191,100,0
1,294656,10,-276,1744,-100,218,100,100
1,294656,5,-1634,668,32,93,100,100
1,294656,4,1347,1616,-5,237,100,100
1,294656,8,-456,-698,115,89,100,79
1,294912,4,1456,1221,-11,207,100,100
1,294912,9,-861,2189,-93,320,28,0
1,294912,6,1525,1353,0,213,100,0
1,294912,5,-1501,1090,36,7,100,100
1,294912,10,-276,1744,-100,218,100,100
1,294912,2,1333,1077,-7,204,100,0
1,294912,3,629,748,38,50,100,48
1,294912,7,643,430,0,79,100,100
1,294912,8,-489,-685,119,88,100,79
1,294912,12,116,-276,6,36,100,100
1,295168,5,-1078,1305,-110,9,100,100
1,295168,3,651,915,0,347,3,13
1,295168,7,611,576,0,54,22,72
1,295168,9,-1321,2204,2,199,28,0
1,295168,8,-414,-632,139,90,100,79
1,295168,6,1486,1759,-7,134,100,0
1,295168,10,-323,1746,-116,234,100,100
1,295168,12,116,-276,6,36,100,100
1,295168,2,1355,754,-16,164,31,0
1,295168,4,1462,823,-12,172,100,100
1,295424,7,713,386,3,106,22,72
1,295424,9,-1616,1991,-4,224,28,0
1,295424,10,-340,1803,-119,249,100,100
1,295424,5,-866,1489,-110,356,100,100
1,295424,6,1197,2049,1,179,100,0
1,295424,4,1474,577,-75,165,100,100
1,295424,8,-454,-360,0,91,100,79
1,295424,12,203,-241,9,50,100,100
1,295424,2,1358,618,-57,151,7,0
1,295680,9,-1809,1923,-1,233,28,0
1,295680,12,172,218,9,117,100,100
1,295680,4,1526,661,-33,167,100,100
1,295680,7,445,133,-3,201,22,72
1,295680,8,-467,-225,71,307,100,79
1,295680,2,1156,641,7,153,7,0
1,295680,6,748,2089,-56,182,100,0
1,295680,10,-342,1700,-122,201,100,100
1,295680,5,-645,1471,-113,6,100,100
1,295936,2,977,845,1,193,7,0
1,295936,4,1389,809,-12,180,100,100
1,295936,5,-483,1477,-110,318,100,100
1,295936,6,393,2076,-125,182,100,0
1,295936,10,-342,1697,-122,203,100,100
1,295936,7,234,-292,1,213,22,72
1,295936,8,-192,-560,32,330,100,79
1,295936,9,-1887,1893,0,264,28,0
1,295936,12,-155,511,0,103,100,100
1,296192,12,-161,932,0,111,100,100
1,296192,2,1001,729,7,173,7,0
1,296192,10,-280,1755,-102,213,100,100
1,296192,7,-42,-590,51,198,22,72
1,296192,8,-148,-592,8,12,100,79
1,296192,9,-1761,1881,0,203,28,0
1,296192,5,-475,1525,-124,60,100,100
1,296192,6,155,2068,-124,181,100,0
1,296192,4,1108,800,6,182,100,100
1,296448,9,-1700,1908,0,104,28,0
1,296448,6,-111,2094,-125,217,100,0
1,296448,10,-281,1745,-102,210,100,100
1,296448,2,1058,567,6,125,7,0
1,296448,4,898,901,0,215,100,100
1,296448,7,-384,-720,100,182,22,72
1,296448,8,78,-638,0,60,100,79
1,296448,5,-487,1556,-123,335,100,100
1,296448,12,-255,1165,54,106,100,100
1,296704,12,-474,1396,-117,82,100,100
1,296704,10,-354,1892,-123,89,98,100
1,296704,6,-461,2168,-90,271,100,0
1,296704,7,-870,-734,123,135,22,72
1,296704,8,-334,-715,88,90,100,79
1,296704,9,-1764,1839,1,279,28,0
1,296704,2,1338,425,7,95,7,0
1,296704,5,-351,1562,-126,148,100,100
1,296704,4,874,839,0,237,100,100
1,296960,9,-1764,1820,2,351,28,0
1,296960,5,-450,1626,-124,93,100,100
1,296960,2,1562,453,-109,100,7,0
1,296960,4,1275,936,0,195,100,100
1,296960,7,-1227,-471,133,126,22,72
1,296960,8,-829,-731,124,184,100,79
1,296960,12,-514,1414,-110,75,100,100
1,296960,6,-819,2165,-104,176,100,0
1,296960,10,-160,2100,-125,245,67,100
1,297216,4,1359,1392,-8,98,100,100
1,297216,8,-1221,-481,133,129,100,79
1,297216,9,-1761,1814,3,319,28,0
1,297216,12,-607,1334,-108,19,100,100
1,297216,6,-1057,2178,-16,176,100,0
1,297216,5,-549,1726,-115,66,100,100
1,297216,7,-1432,-67,148,100,22,72
1,297216,2,1492,437,-126,99,7,0
1,297472,2,1513,520,-90,100,7,0
1,297472,4,1302,1888,1,139,100,100
1,297472,7,-1541,334,2,104,22,72
1,297472,5,-489,1648,-121,62,100,100
1,297472,6,-936,2109,-59,356,100,0
1,297472,8,-1481,-56,146,103,100,79
1,297472,9,-1764,1814,3,159,28,0
1,297472,12,-510,1385,-110,290,100,100
1,297728,6,-760,2087,-110,0,100,0
1,297728,9,-1762,1817,2,145,28,0
1,297728,2,1399,574,-75,153,7,0
1,297728,4,1033,2038,33,132,100,100
1,297728,7,-1597,576,32,105,22,72
1,297728,8,-1617,394,25,100,100,79
1,297728,5,-385,1701,-127,118,100,100
1,297728,12,-529,1453,-111,291,100,100
1,297984,12,-557,1517,-110,290,100,100
1,297984,2,1295,639,-41,153,7,0
1,297984,9,-1877,1886,0,251,28,0
1,297984,6,-760,2086,-110,0,100,0
1,297984,4,711,2082,-66,181,100,100
1,297984,7,-1630,819,34,123,22,72
1,297984,8,-1667,713,31,100,100,79
1,297984,5,-285,1759,-104,133,100,100
1,298240,9,-1971,1825,30,276,28,0
1,298240,4,460,2078,-125,180,100,100
1,298240,8,-1642,928,31,121,100,79
1,298240,12,-556,1517,-110,291,100,100
1,298240,2,1292,662,-33,163,7,0
1,298240,7,-1683,1053,31,176,22,72
1,298240,5,-432,1777,-126,61,100,100
1,298240,6,-760,2086,-110,0,100,0
1,298496,5,-357,1862,-122,138,100,100
1,298496,2,1292,662,-33,163,7,0
1,298496,9,-2122,1814,2,345,28,0
1,298496,12,-716,1452,-112,4,100,100
1,298496,6,-760,2086,-110,0,100,0
1,298496,4,204,2088,-125,175,100,100
1,298496,7,-1854,1210,32,107,22,72
1,298496,8,-1747,1123,31,121,100,79
1,298752,7,-1964,1387,29,85,22,72
1,298752,8,-1936,1270,30,94,100,79
1,298752,9,-2123,1814,2,351,28,0
1,298752,2,1292,662,-33,163,7,0
1,298752,4,244,2275,-125,204,100,100
1,298752,5,-398,1981,-126,3,100,100
1,298752,6,-760,2086,-110,1,100,0
1,298752,12,-1086,1283,-111,251,100,100
1,299008,9,-2131,1814,3,351,28,0
1,299008,12,-1329,1138,33,169,100,100
1,299008,2,1292,662,-33,163,7,0
1,299008,5,-349,2054,-127,170,100,100
1,299008,6,-760,2086,-110,359,100,0
1,299008,7,-1942,1628,33,71,22,72
1,299008,8,-1963,1476,33,94,100,79
1,299008,4,168,2280,-121,206,100,100
1,299264,5,-381,2107,-128,26,51,98
1,299264,12,-1812,1257,96,153,100,100
1,299264,8,-1965,1780,33,163,100,79
1,299264,2,1292,662,-33,163,7,0
1,299264,4,144,2268,-125,205,100,100
1,299264,7,-1989,1932,0,218,22,72
1,299520,4,46,2173,-128,206,100,100
1,299520,8,-1752,2077,-4,20,100,79
1,299520,7,-1694,2229,-2,357,22,72
1,299520,5,-397,2316,-112,276,51,98
1,299520,12,-1942,1616,34,89,100,100
1,299520,2,1300,691,-23,167,7,0
1,299776,4,-88,2073,-124,188,100,100
1,299776,2,1013,841,0,182,7,0
1,299776,7,-1618,2212,-3,359,22,72
1,299776,8,-1489,2332,0,75,100,79
1,299776,12,-1946,1812,33,55,100,100
1,299776,5,-571,2416,-94,282,51,98
1,300032,7,-1829,2259,1,138,22,72
1,300032,8,-1525,2682,6,20,100,79
1,300032,5,-651,2516,-79,322,51,98
1,300032,2,646,746,0,252,7,0
1,300032,4,-22,2010,-122,133,100,100
1,300032,12,-1888,1816,21,62,100,100
1,300288,4,-10,2011,-122,138,100,100
1,300288,7,-1925,2555,31,269,22,72
1,300288,8,-1366,2565,4,276,100,79
1,300288,12,-1921,1838,20,247,100,100
1,300288,2,644,312,0,162,7,0
1,300544,4,-184,2075,-125,173,100,100
1,300544,7,-1888,2808,30,125,22,72
1,300544,2,307,208,0,148,7,0
1,300544,8,-1366,2565,4,264,100,79
1,300544,12,-1884,1823,18,37,100,100
1,300800,12,-1884,1814,18,40,100,100
1,300800,4,-639,2105,-117,170,100,100
1,300800,8,-1522,2579,5,27,100,79
1,300800,2,-116,449,0,102,7,0
1,300800,7,-2054,3039,34,269,22,72
1,301056,8,-1513,2690,7,293,100,79
1,301056,2,-282,816,0,100,7,0
1,301056,4,-880,2119,-79,168,100,100
1,301056,7,-2069,3117,35,312,22,72
1,301056,12,-1884,1817,18,291,100,100
1,301312,2,-354,1275,-120,155,7,0
1,301312,4,-1026,2125,-12,163,100,100
1,301312,7,-2069,3117,35,312,22,72
1,301312,12,-1884,1815,18,263,100,100
1,301312,8,-1422,2757,16,324,100,79
1,301568,7,-2074,3108,35,274,22,72
1,301568,8,-1434,2778,14,322,100,79
1,301568,2,-436,1651,-125,100,7,0
1,301568,4,-1146,2077,121,139,100,100
1,301568,12,-1838,1888,0,36,100,100
1,301824,7,-2070,3116,35,274,22,72
1,301824,8,-1433,2751,16,266,100,79
1,301824,12,-1686,1772,3,52,100,100
1,301824,2,-557,2046,-118,148,7,0
1,301824,4,-1098,2105,66,121,100,100
1,302080,2,-621,2470,-83,165,7,0
1,302080,4,-896,2180,-81,131,100,100
1,302080,7,-2078,3117,35,274,22,72
1,302080,8,-1480,2676,13,317,100,79
1,302080,12,-1621,1646,2,73,100,100
1,302336,7,-2079,3117,35,274,22,72
1,302336,2,-453,2342,-108,188,7,0
1,302336,4,-673,2185,-119,144,100,100
1,302336,8,-1443,2775,13,321,100,79
1,302336,12,-1620,1645,2,71,100,100
1,302592,4,-500,1866,-122,285,100,100
1,302592,8,-1687,2596,7,9,100,79
1,302592,12,-1620,1645,2,71,100,100
1,302592,2,-279,2195,-125,0,7,0
1,302592,7,-2076,3117,35,275,22,72
1,302848,4,-387,1506,-126,189,100,100
1,302848,7,-2090,3103,35,275,22,72
1,302848,12,-1632,1649,2,66,100,100
1,302848,2,77,2216,-129,4,7,0
1,302848,8,-1687,2518,8,320,100,79
1,303104,7,-2079,3109,35,274,22,72
1,303104,2,501,2259,-123,3,7,0
1,303104,4,-307,1085,-60,263,100,100
1,303104,8,-1684,2548,7,7,100,79
1,303104,12,-1616,1641,2,70,100,100
1,303360,2,962,2264,8,289,7,0
1,303360,4,-197,634,10,316,100,100
1,303360,7,-2042,3112,34,273,22,72
1,303360,8,-1575,2643,5,4,100,79
1,303360,12,-1616,1641,2,70,100,100
1,303616,4,105,386,-1,282,100,100
1,303616,7,-2037,3112,34,273,22,72
1,303616,12,-1616,1641,2,70,100,100
1,303616,2,1355,2097,-5,187,7,0
1,303616,8,-1430,2676,16,351,100,79
1,303872,4,518,229,3,73,100,100
1,303872,12,-1617,1641,2,67,100,100
1,303872,7,-2080,2922,33,340,22,72
1,303872,8,-1394,2678,125,339,100,79
1,303872,2,1371,1601,-6,271,7,0
1,304128,7,-1859,2808,54,335,22,72
1,304128,8,-1246,2684,123,286,100,79
1,304128,12,-1627,1645,2,63,100,100
1,304128,2,1382,1101,-8,271,7,0
1,304128,4,620,556,0,95,100,100
1,304384,7,-1471,2643,109,255,22,72
1,304384,8,-1146,2468,35,345,100,79
1,304384,2,1356,609,-60,91,7,0
1,304384,12,-1641,1760,2,62,100,100
1,304384,4,516,919,3,82,100,100
1,304640,4,813,856,0,335,100,100
1,304640,12,-1441,1930,4,190,100,100
1,304640,7,-1366,2638,130,236,22,72
1,304640,8,-897,2244,-78,358,100,79
1,304640,2,1362,447,-121,93,7,0
1,304896,8,-596,2356,-108,283,100,79
1,304896,12,-1404,2143,1,28,100,100
1,304896,2,1349,479,-109,93,7,0
1,304896,4,1155,517,7,322,100,100
1,304896,7,-1180,2613,173,298,22,72
1,305152,4,1556,438,-115,134,100,100
1,305152,7,-732,2438,-89,338,22,72
1,305152,8,-313,2218,-124,0,100,79
1,305152,2,1328,441,-117,91,7,0
1,305152,12,-1147,2109,73,6,100,100
1,305408,7,-309,2212,-124,304,22,72
1,305408,8,-85,2128,-126,332,100,79
1,305408,12,-849,2112,-90,5,100,100
1,305408,2,1302,466,-105,91,7,0
1,305408,4,1571,461,-107,132,100,100
1,305664,12,-547,2121,-120,283,100,100
1,305664,4,1571,461,-107,132,100,100
1,305664,7,125,2248,-75,57,22,72
1,305664,2,1292,524,-83,90,7,0
1,305664,8,244,2204,-128,349,100,79
1,305920,12,-116,2108,-62,41,78,88
1,305920,2,1292,507,-89,90,7,0
1,305920,4,1571,461,-107,132,100,100
1,305920,7,369,2539,-116,235,20,70
1,305920,8,473,2449,-118,211,100,79
1,306176,4,1571,441,-115,131,100,100
1,306176,7,368,2546,-115,262,20,70
1,306176,12,-57,2010,-121,11,78,88
1,306176,2,1301,522,-84,90,7,0
1,306176,8,553,2245,-108,319,100,79
1,306432,12,-57,2010,-121,12,78,88
1,306432,8,418,2333,-119,204,100,79
1,306432,2,1311,412,-125,92,7,0
1,306432,4,1571,441,-115,131,100,100
1,306432,7,368,2546,-115,262,20,70
1,306688,4,182,2439,-120,353,100,100
1,306688,5,-657,-755,119,208,100,0
1,306688,6,258,2480,-121,306,100,0
1,306688,8,-760,-836,117,128,100,79
1,306688,12,-822,-795,117,151,100,88
1,306688,3,-367,-808,83,163,100,0
1,306688,10,334,2433,-120,193,100,0
1,306688,7,-980,-754,120,4,100,70
1,306688,9,160,2369,-119,23,100,0
1,306688,2,351,2352,-120,131,100,0
1,306944,3,-367,-808,83,174,100,0
1,306944,8,-760,-836,117,160,100,79
1,306944,12,-822,-795,117,350,100,88
1,306944,5,-657,-755,119,43,100,100
1,306944,10,334,2433,-120,193,100,0
1,306944,2,351,2352,-120,132,100,0
1,306944,4,182,2439,-120,353,100,100
1,306944,7,-980,-754,120,344,100,70
1,306944,9,160,2369,-119,23,100,0
1,306944,6,258,2480,-121,316,100,0
1,307200,3,-367,-808,83,177,100,0
1,307200,4,182,2439,-120,260,100,100
1,307200,9,160,2369,-119,23,100,0
1,307200,12,-822,-795,117,5,100,88
1,307200,6,258,2480,-121,258,100,0
1,307200,10,334,2433,-120,225,100,0
1,307200,7,-980,-754,120,5,100,70
1,307200,8,-760,-836,117,34,100,79
1,307200,5,-657,-755,119,222,100,100
1,307200,2,351,2352,-120,343,100,100
1,307456,10,334,2433,-120,313,100,100
1,307456,5,-657,-755,119,346,100,100
1,307456,3,-367,-808,83,172,100,100
1,307456,7,-980,-754,120,5,100,70
1,307456,8,-760,-836,117,34,100,79
1,307456,6,258,2480,-121,241,100,0
1,307456,4,182,2439,-120,260,100,100
1,307456,9,160,2369,-119,32,100,0
1,307456,12,-822,-795,117,5,100,88
1,307456,2,351,2352,-120,329,100,100
1,307712,2,351,2352,-120,329,100,100
1,307712,7,-980,-754,120,4,100,70
1,307712,9,160,2369,-119,246,100,100
1,307712,12,-822,-795,117,6,100,88
